param-n build-and-open-real build-and-open-sys build-and-open-user open-constr-real open-constr-sys open-constr-user uconstr-real uconstr-sys uconstr-user
403 0.107 0. 0.107 0.101 0. 0.101 0.006 0. 0.006
404 0.113 0. 0.113 0.107 0. 0.107 0.006 0. 0.006
405 0.136 0. 0.136 0.13 0. 0.13 0.006 0. 0.006
406 0.142 0. 0.142 0.136 0. 0.136 0.006 0. 0.006
407 0.128 0. 0.128 0.121 0. 0.121 0.006 0. 0.006
408 0.109 0. 0.109 0.103 0. 0.103 0.006 0. 0.006
409 0.11 0. 0.11 0.103 0. 0.103 0.006 0. 0.006
410 0.11 0. 0.11 0.104 0. 0.104 0.006 0. 0.006
411 0.125 0. 0.125 0.119 0. 0.119 0.006 0. 0.006
412 0.15 0. 0.15 0.144 0. 0.144 0.006 0. 0.006
413 0.137 0. 0.137 0.131 0. 0.131 0.006 0. 0.006
414 0.112 0. 0.112 0.106 0. 0.106 0.006 0. 0.006
415 0.113 0. 0.113 0.106 0. 0.106 0.006 0. 0.006
416 0.114 0. 0.114 0.108 0. 0.108 0.006 0. 0.006
417 0.114 0. 0.114 0.108 0. 0.108 0.006 0. 0.006
418 0.14 0. 0.14 0.134 0. 0.134 0.006 0. 0.006
419 0.15 0. 0.15 0.143 0. 0.143 0.006 0. 0.006
420 0.13 0. 0.13 0.124 0. 0.124 0.006 0. 0.006
421 0.118 0. 0.118 0.111 0. 0.111 0.006 0. 0.006
422 0.116 0. 0.116 0.11 0. 0.11 0.006 0. 0.006
423 0.116 0. 0.116 0.11 0. 0.11 0.006 0. 0.006
424 0.146 0. 0.146 0.14 0. 0.14 0.006 0. 0.006
425 0.152 0. 0.152 0.146 0. 0.146 0.006 0. 0.006
426 0.128 0. 0.128 0.122 0. 0.122 0.006 0. 0.006
427 0.119 0. 0.119 0.113 0. 0.113 0.006 0. 0.006
428 0.121 0. 0.121 0.115 0. 0.115 0.006 0. 0.006
429 0.121 0. 0.121 0.114 0. 0.114 0.006 0. 0.006
430 0.146 0. 0.146 0.14 0. 0.14 0.006 0. 0.006
431 0.155 0. 0.155 0.149 0. 0.149 0.006 0. 0.006
432 0.131 0. 0.131 0.124 0. 0.124 0.006 0. 0.006
433 0.121 0. 0.121 0.114 0. 0.114 0.006 0. 0.006
434 0.123 0. 0.123 0.117 0. 0.117 0.006 0. 0.006
435 0.123 0. 0.123 0.117 0. 0.117 0.006 0. 0.006
436 0.15 0. 0.15 0.143 0. 0.143 0.006 0. 0.006
437 0.158 0. 0.158 0.152 0. 0.152 0.006 0. 0.006
438 0.133 0. 0.133 0.126 0. 0.126 0.006 0. 0.006
439 0.125 0. 0.125 0.118 0. 0.118 0.006 0. 0.006
440 0.125 0. 0.125 0.119 0. 0.119 0.006 0. 0.006
441 0.14 0. 0.14 0.133 0. 0.133 0.006 0. 0.006
442 0.171 0. 0.171 0.164 0. 0.164 0.006 0. 0.006
443 0.159 0. 0.159 0.152 0. 0.152 0.006 0. 0.006
444 0.122 0. 0.122 0.115 0. 0.115 0.006 0. 0.006
445 0.128 0. 0.128 0.121 0. 0.121 0.006 0. 0.006
446 0.128 0. 0.128 0.122 0. 0.122 0.006 0. 0.006
447 0.15 0. 0.15 0.143 0. 0.143 0.006 0. 0.006
448 0.176 0. 0.175 0.169 0. 0.169 0.006 0. 0.006
449 0.151 0. 0.151 0.144 0. 0.144 0.006 0. 0.006
450 0.132 0. 0.132 0.125 0. 0.125 0.006 0. 0.006
451 0.131 0. 0.131 0.124 0. 0.124 0.006 0. 0.006
452 0.132 0. 0.132 0.126 0. 0.126 0.006 0. 0.006
453 0.16 0. 0.16 0.153 0. 0.153 0.006 0. 0.006
454 0.168 0. 0.168 0.161 0. 0.161 0.006 0. 0.006
455 0.14 0. 0.14 0.133 0. 0.133 0.006 0. 0.006
456 0.136 0. 0.136 0.129 0. 0.129 0.006 0. 0.006
457 0.137 0. 0.137 0.13 0. 0.13 0.006 0. 0.006
458 0.165 0. 0.165 0.158 0. 0.158 0.006 0. 0.006
459 0.174 0. 0.174 0.167 0. 0.167 0.006 0. 0.006
460 0.146 0. 0.146 0.139 0. 0.139 0.006 0. 0.006
461 0.137 0. 0.137 0.13 0. 0.13 0.006 0. 0.006
462 0.14 0. 0.14 0.133 0. 0.133 0.006 0. 0.006
463 0.175 0. 0.175 0.168 0. 0.168 0.006 0. 0.006
464 0.181 0. 0.181 0.174 0. 0.174 0.007 0. 0.007
465 0.151 0. 0.151 0.144 0. 0.144 0.007 0. 0.007
466 0.139 0. 0.139 0.132 0. 0.132 0.006 0. 0.006
467 0.14 0. 0.14 0.133 0. 0.133 0.006 0. 0.006
468 0.17 0. 0.17 0.163 0. 0.163 0.006 0. 0.006
469 0.181 0. 0.181 0.174 0. 0.174 0.007 0. 0.007
470 0.155 0. 0.155 0.148 0. 0.148 0.007 0. 0.007
471 0.142 0. 0.142 0.135 0. 0.135 0.007 0. 0.007
472 0.144 0. 0.144 0.137 0. 0.137 0.007 0. 0.007
473 0.18 0. 0.18 0.173 0. 0.173 0.006 0. 0.006
474 0.179 0. 0.179 0.172 0. 0.172 0.007 0. 0.007
475 0.148 0. 0.148 0.141 0. 0.141 0.007 0. 0.007
476 0.146 0. 0.146 0.139 0. 0.139 0.007 0. 0.007
477 0.149 0. 0.149 0.142 0. 0.142 0.007 0. 0.007
478 0.185 0. 0.185 0.178 0. 0.178 0.007 0. 0.007
479 0.182 0. 0.182 0.175 0. 0.175 0.007 0. 0.007
480 0.144 0. 0.144 0.137 0. 0.137 0.007 0. 0.007
481 0.149 0. 0.149 0.141 0. 0.141 0.007 0. 0.007
482 0.151 0.003 0.147 0.144 0.003 0.14 0.007 0. 0.007
483 0.185 0. 0.185 0.178 0. 0.178 0.007 0. 0.007
484 0.188 0. 0.188 0.18 0. 0.18 0.007 0. 0.007
485 0.146 0.003 0.142 0.138 0.003 0.134 0.007 0. 0.007
486 0.15 0. 0.15 0.143 0. 0.143 0.007 0. 0.007
487 0.153 0. 0.152 0.145 0. 0.145 0.007 0. 0.007
488 0.193 0.003 0.189 0.185 0. 0.185 0.007 0.003 0.004
489 0.19 0. 0.19 0.183 0. 0.183 0.007 0. 0.007
490 0.148 0. 0.148 0.14 0. 0.14 0.007 0. 0.007
491 0.153 0. 0.153 0.146 0. 0.146 0.007 0. 0.007
492 0.158 0. 0.158 0.15 0. 0.15 0.007 0. 0.007
493 0.195 0. 0.195 0.188 0. 0.188 0.007 0. 0.007
494 0.192 0. 0.192 0.185 0. 0.185 0.007 0. 0.007
495 0.157 0. 0.157 0.15 0. 0.15 0.007 0. 0.007
496 0.156 0. 0.156 0.149 0. 0.149 0.007 0. 0.007
497 0.184 0. 0.184 0.176 0. 0.176 0.007 0. 0.007
498 0.205 0. 0.205 0.197 0. 0.197 0.007 0. 0.007
499 0.175 0. 0.175 0.167 0. 0.167 0.007 0. 0.007
500 0.217 0.003 0.213 0.21 0.003 0.206 0.007 0. 0.007
510 0.211 0.011 0.199 0.203 0.011 0.191 0.007 0. 0.007
520 0.181 0.007 0.174 0.174 0.007 0.166 0.007 0. 0.007
530 0.242 0.008 0.234 0.234 0.008 0.226 0.007 0. 0.007
540 0.226 0.003 0.222 0.218 0.003 0.214 0.008 0. 0.008
550 0.197 0.003 0.193 0.188 0.003 0.185 0.008 0. 0.008
560 0.249 0. 0.249 0.241 0. 0.241 0.008 0. 0.008
570 0.233 0. 0.233 0.225 0. 0.225 0.008 0. 0.008
580 0.21 0. 0.21 0.201 0. 0.201 0.008 0. 0.008
590 0.28 0. 0.28 0.271 0. 0.271 0.008 0. 0.008
600 0.25 0. 0.25 0.241 0. 0.241 0.008 0. 0.008
610 0.234 0. 0.234 0.225 0. 0.225 0.009 0. 0.009
620 0.31 0. 0.31 0.301 0. 0.301 0.009 0. 0.009
630 0.266 0.019 0.247 0.257 0.019 0.237 0.009 0. 0.009
640 0.476 0.008 0.468 0.467 0.008 0.459 0.009 0. 0.009
650 0.327 0. 0.327 0.318 0. 0.318 0.009 0. 0.009
660 0.267 0.003 0.263 0.257 0.003 0.253 0.009 0. 0.009
670 0.348 0. 0.348 0.337 0. 0.337 0.009 0. 0.009
680 0.288 0. 0.288 0.278 0. 0.278 0.01 0. 0.01
690 0.35 0. 0.35 0.339 0. 0.339 0.01 0. 0.01
700 0.34 0. 0.34 0.33 0. 0.33 0.01 0. 0.01
710 0.346 0. 0.346 0.335 0. 0.335 0.01 0. 0.01
720 0.416 0. 0.416 0.404 0. 0.404 0.011 0. 0.011
730 0.346 0.012 0.334 0.335 0.011 0.322 0.011 0. 0.011
740 0.413 0. 0.413 0.402 0. 0.402 0.011 0. 0.011
750 0.345 0. 0.345 0.334 0. 0.334 0.011 0. 0.011
760 0.451 0. 0.451 0.439 0. 0.439 0.011 0. 0.011
770 0.355 0. 0.355 0.343 0. 0.343 0.011 0. 0.011
780 0.451 0. 0.451 0.44 0. 0.44 0.011 0. 0.011
790 0.401 0. 0.401 0.389 0. 0.389 0.011 0. 0.011
800 0.478 0. 0.478 0.466 0. 0.466 0.011 0. 0.011
810 0.425 0. 0.425 0.413 0. 0.413 0.012 0. 0.012
820 0.533 0. 0.533 0.52 0. 0.52 0.012 0. 0.012
830 0.427 0. 0.426 0.414 0. 0.414 0.012 0. 0.012
840 0.513 0. 0.513 0.501 0. 0.501 0.012 0. 0.012
850 0.486 0. 0.486 0.473 0. 0.473 0.012 0. 0.012
860 0.546 0. 0.546 0.533 0. 0.533 0.012 0. 0.012
870 0.559 0. 0.559 0.546 0. 0.546 0.013 0. 0.013
880 0.523 0.007 0.515 0.51 0.007 0.502 0.013 0. 0.013
890 0.73 0. 0.73 0.716 0. 0.716 0.013 0. 0.013
900 0.604 0. 0.604 0.59 0. 0.59 0.013 0. 0.013
910 0.555 0. 0.555 0.541 0. 0.541 0.013 0. 0.013
920 0.651 0. 0.651 0.637 0. 0.637 0.013 0. 0.013
930 0.599 0. 0.599 0.584 0. 0.584 0.014 0. 0.014
940 0.619 0. 0.619 0.605 0. 0.605 0.014 0. 0.014
950 0.675 0. 0.675 0.661 0. 0.661 0.014 0. 0.014
960 0.673 0.003 0.669 0.659 0.003 0.655 0.014 0. 0.014
970 0.668 0. 0.668 0.653 0. 0.653 0.014 0. 0.014
980 0.731 0. 0.731 0.717 0. 0.717 0.014 0. 0.014
990 0.718 0. 0.718 0.703 0. 0.703 0.014 0. 0.014
1000 0.672 0.003 0.668 0.657 0.003 0.653 0.015 0. 0.015
1100 0.839 0.003 0.835 0.822 0.003 0.818 0.016 0. 0.016
1200 1.227 0. 1.227 1.209 0. 1.209 0.017 0. 0.017
1300 1.332 0. 1.332 1.313 0. 1.313 0.019 0. 0.019
1400 1.675 0.035 1.639 1.653 0.035 1.617 0.021 0. 0.021
1500 1.891 0.003 1.886 1.868 0.003 1.864 0.022 0. 0.022
1600 2.169 0.011 2.157 2.145 0.011 2.133 0.024 0. 0.024
1700 2.576 0.011 2.564 2.55 0.011 2.538 0.025 0. 0.025
1800 3.075 0.003 3.071 3.048 0.003 3.044 0.027 0. 0.027
1900 3.137 0.02 3.117 3.108 0.02 3.088 0.029 0. 0.029
2000 3.986 0.003 3.982 3.956 0.003 3.952 0.03 0. 0.03
2100 4.424 0.003 4.42 4.39 0.003 4.386 0.033 0. 0.033
2200 4.97 0.039 4.93 4.897 0.039 4.857 0.073 0. 0.073
2300 5.498 0. 5.498 5.463 0. 5.463 0.034 0. 0.034
2400 6.06 0. 6.06 5.935 0. 5.935 0.124 0. 0.124
2500 6.62 0.051 6.568 6.517 0.051 6.465 0.103 0. 0.103
2600 6.897 0.007 6.889 6.856 0.007 6.848 0.04 0. 0.04
2700 7.592 0. 7.592 7.439 0. 7.439 0.153 0. 0.153
2800 7.841 0.04 7.801 7.684 0.036 7.648 0.156 0.003 0.152
2900 8.848 0.071 8.776 8.804 0.071 8.732 0.043 0. 0.043
3000 8.65 0.051 8.598 8.605 0.051 8.552 0.045 0. 0.045
