param-n build-and-open-real build-and-open-sys build-and-open-user open-constr-real open-constr-sys open-constr-user uconstr-real uconstr-sys uconstr-user
403 0.107 0. 0.107 0.1 0. 0.1 0.006 0. 0.006
404 0.108 0. 0.108 0.102 0. 0.102 0.006 0. 0.006
405 0.108 0. 0.108 0.102 0. 0.102 0.006 0. 0.006
406 0.135 0. 0.135 0.129 0. 0.129 0.006 0. 0.006
407 0.144 0. 0.144 0.137 0. 0.137 0.006 0. 0.006
408 0.126 0. 0.126 0.119 0. 0.119 0.006 0. 0.006
409 0.109 0. 0.109 0.102 0. 0.102 0.006 0. 0.006
410 0.11 0. 0.11 0.103 0. 0.103 0.006 0. 0.006
411 0.11 0. 0.11 0.104 0. 0.104 0.006 0. 0.006
412 0.129 0. 0.129 0.122 0. 0.122 0.006 0. 0.006
413 0.151 0. 0.151 0.144 0. 0.144 0.006 0. 0.006
414 0.136 0. 0.136 0.13 0. 0.13 0.006 0. 0.006
415 0.112 0. 0.112 0.106 0. 0.106 0.006 0. 0.006
416 0.113 0. 0.113 0.106 0. 0.106 0.006 0. 0.006
417 0.113 0. 0.113 0.107 0. 0.107 0.006 0. 0.006
418 0.114 0. 0.114 0.108 0. 0.108 0.006 0. 0.006
419 0.14 0. 0.14 0.133 0. 0.133 0.006 0. 0.006
420 0.154 0. 0.154 0.147 0. 0.147 0.006 0. 0.006
421 0.129 0. 0.129 0.122 0. 0.122 0.006 0. 0.006
422 0.116 0. 0.116 0.11 0. 0.11 0.006 0. 0.006
423 0.115 0. 0.115 0.109 0. 0.109 0.006 0. 0.006
424 0.117 0. 0.117 0.111 0. 0.111 0.006 0. 0.006
425 0.148 0. 0.148 0.141 0. 0.141 0.006 0. 0.006
426 0.158 0. 0.158 0.152 0. 0.152 0.006 0. 0.006
427 0.131 0. 0.131 0.124 0. 0.124 0.006 0. 0.006
428 0.119 0. 0.119 0.112 0. 0.112 0.006 0. 0.006
429 0.123 0. 0.123 0.116 0. 0.116 0.006 0. 0.006
430 0.121 0. 0.121 0.115 0. 0.115 0.006 0. 0.006
431 0.15 0. 0.15 0.144 0. 0.144 0.006 0. 0.006
432 0.155 0.003 0.152 0.148 0. 0.148 0.006 0.003 0.003
433 0.131 0. 0.131 0.124 0. 0.124 0.006 0. 0.006
434 0.122 0. 0.122 0.115 0. 0.115 0.006 0. 0.006
435 0.122 0. 0.122 0.116 0. 0.116 0.006 0. 0.006
436 0.124 0. 0.124 0.117 0. 0.117 0.006 0. 0.006
437 0.152 0. 0.152 0.146 0. 0.146 0.006 0. 0.006
438 0.159 0. 0.159 0.152 0. 0.152 0.006 0. 0.006
439 0.134 0. 0.134 0.127 0. 0.127 0.006 0. 0.006
440 0.128 0. 0.128 0.121 0. 0.121 0.006 0. 0.006
441 0.126 0. 0.126 0.119 0. 0.119 0.006 0. 0.006
442 0.137 0. 0.137 0.13 0. 0.13 0.006 0. 0.006
443 0.17 0. 0.17 0.163 0. 0.163 0.006 0. 0.006
444 0.158 0. 0.158 0.151 0. 0.151 0.006 0. 0.006
445 0.124 0. 0.124 0.117 0. 0.117 0.006 0. 0.006
446 0.128 0. 0.128 0.121 0. 0.121 0.006 0. 0.006
447 0.129 0. 0.129 0.123 0. 0.123 0.006 0. 0.006
448 0.147 0. 0.147 0.141 0. 0.141 0.006 0. 0.006
449 0.173 0. 0.173 0.167 0. 0.167 0.006 0. 0.006
450 0.156 0. 0.156 0.149 0. 0.149 0.006 0. 0.006
451 0.132 0. 0.132 0.125 0. 0.125 0.006 0. 0.006
452 0.132 0. 0.132 0.125 0. 0.125 0.006 0. 0.006
453 0.135 0. 0.135 0.128 0. 0.128 0.006 0. 0.006
454 0.161 0. 0.161 0.154 0. 0.154 0.006 0. 0.006
455 0.167 0. 0.167 0.16 0. 0.16 0.006 0. 0.006
456 0.139 0. 0.139 0.132 0. 0.132 0.006 0. 0.006
457 0.134 0. 0.134 0.127 0. 0.127 0.006 0. 0.006
458 0.135 0. 0.135 0.128 0. 0.128 0.006 0. 0.006
459 0.164 0. 0.164 0.157 0. 0.157 0.006 0. 0.006
460 0.174 0. 0.174 0.167 0. 0.167 0.006 0. 0.006
461 0.149 0. 0.149 0.142 0. 0.142 0.006 0. 0.006
462 0.136 0. 0.136 0.129 0. 0.129 0.007 0. 0.007
463 0.139 0. 0.139 0.132 0. 0.132 0.007 0. 0.007
464 0.164 0. 0.164 0.156 0. 0.156 0.007 0. 0.007
465 0.182 0. 0.182 0.175 0. 0.175 0.006 0. 0.006
466 0.152 0. 0.152 0.145 0. 0.145 0.007 0. 0.007
467 0.139 0. 0.139 0.132 0. 0.132 0.007 0. 0.007
468 0.14 0. 0.14 0.133 0. 0.133 0.007 0. 0.007
469 0.177 0. 0.177 0.169 0. 0.169 0.007 0. 0.007
470 0.186 0. 0.186 0.178 0. 0.178 0.007 0. 0.007
471 0.153 0. 0.153 0.146 0. 0.146 0.007 0. 0.007
472 0.143 0. 0.143 0.136 0. 0.136 0.007 0. 0.007
473 0.144 0. 0.144 0.136 0. 0.136 0.007 0. 0.007
474 0.179 0. 0.179 0.172 0. 0.172 0.007 0. 0.007
475 0.182 0. 0.182 0.174 0. 0.174 0.007 0. 0.007
476 0.152 0. 0.152 0.145 0. 0.145 0.007 0. 0.007
477 0.146 0. 0.146 0.138 0. 0.138 0.007 0. 0.007
478 0.147 0. 0.147 0.14 0. 0.14 0.007 0. 0.007
479 0.186 0. 0.186 0.178 0. 0.178 0.007 0. 0.007
480 0.183 0. 0.183 0.175 0. 0.175 0.007 0. 0.007
481 0.147 0. 0.147 0.139 0. 0.139 0.007 0. 0.007
482 0.149 0. 0.149 0.141 0. 0.141 0.007 0. 0.007
483 0.15 0. 0.15 0.142 0. 0.142 0.007 0. 0.007
484 0.185 0. 0.185 0.178 0. 0.178 0.007 0. 0.007
485 0.189 0. 0.189 0.182 0. 0.182 0.007 0. 0.007
486 0.146 0. 0.146 0.139 0. 0.139 0.007 0. 0.007
487 0.15 0. 0.15 0.143 0. 0.143 0.007 0. 0.007
488 0.153 0. 0.153 0.145 0. 0.145 0.007 0. 0.007
489 0.189 0. 0.189 0.181 0. 0.181 0.007 0. 0.007
490 0.189 0. 0.189 0.181 0. 0.181 0.007 0. 0.007
491 0.147 0. 0.147 0.14 0. 0.14 0.007 0. 0.007
492 0.153 0. 0.153 0.146 0. 0.146 0.007 0. 0.007
493 0.159 0. 0.159 0.151 0. 0.151 0.007 0. 0.007
494 0.192 0. 0.192 0.185 0. 0.185 0.007 0. 0.007
495 0.192 0. 0.192 0.185 0. 0.185 0.007 0. 0.007
496 0.158 0. 0.158 0.15 0. 0.15 0.007 0. 0.007
497 0.157 0. 0.157 0.149 0. 0.149 0.007 0. 0.007
498 0.184 0. 0.184 0.177 0. 0.177 0.007 0. 0.007
499 0.208 0. 0.208 0.201 0. 0.201 0.007 0. 0.007
500 0.268 0.011 0.256 0.191 0.004 0.186 0.076 0.007 0.069
510 0.208 0.007 0.2 0.2 0.007 0.192 0.007 0. 0.007
520 0.18 0.004 0.176 0.172 0.004 0.168 0.007 0. 0.007
530 0.24 0.004 0.236 0.232 0.004 0.228 0.007 0. 0.007
540 0.223 0.019 0.203 0.215 0.019 0.195 0.008 0. 0.008
550 0.196 0. 0.196 0.187 0. 0.187 0.008 0. 0.008
560 0.247 0. 0.247 0.238 0. 0.238 0.008 0. 0.008
570 0.234 0. 0.234 0.226 0. 0.226 0.008 0. 0.008
580 0.212 0. 0.212 0.203 0. 0.203 0.008 0. 0.008
590 0.273 0. 0.273 0.264 0. 0.264 0.008 0. 0.008
600 0.252 0. 0.252 0.242 0. 0.242 0.008 0. 0.008
610 0.233 0. 0.233 0.223 0. 0.223 0.009 0. 0.009
620 0.333 0. 0.333 0.323 0. 0.323 0.009 0. 0.009
630 0.261 0. 0.261 0.251 0. 0.251 0.009 0. 0.009
640 0.287 0. 0.287 0.278 0. 0.278 0.009 0. 0.009
650 0.321 0. 0.321 0.311 0. 0.311 0.009 0. 0.009
660 0.27 0. 0.27 0.26 0. 0.26 0.01 0. 0.01
670 0.356 0.003 0.352 0.346 0.003 0.342 0.009 0. 0.009
680 0.291 0.004 0.287 0.281 0.004 0.277 0.01 0. 0.01
690 0.37 0. 0.37 0.359 0. 0.359 0.01 0. 0.01
700 0.342 0. 0.342 0.332 0. 0.332 0.01 0. 0.01
710 0.33 0. 0.33 0.319 0. 0.319 0.01 0. 0.01
720 0.412 0.003 0.408 0.401 0.003 0.398 0.01 0. 0.01
730 0.346 0. 0.346 0.334 0. 0.334 0.011 0. 0.011
740 0.459 0.003 0.455 0.447 0.003 0.443 0.011 0. 0.011
750 0.345 0. 0.345 0.334 0. 0.334 0.011 0. 0.011
760 0.461 0. 0.461 0.45 0. 0.45 0.011 0. 0.011
770 0.354 0. 0.354 0.342 0. 0.342 0.011 0. 0.011
780 0.446 0. 0.446 0.434 0. 0.434 0.011 0. 0.011
790 0.441 0. 0.441 0.429 0. 0.429 0.012 0. 0.012
800 0.501 0. 0.501 0.489 0. 0.489 0.012 0. 0.012
810 0.426 0. 0.426 0.414 0. 0.414 0.012 0. 0.012
820 0.511 0. 0.511 0.499 0. 0.499 0.012 0. 0.012
830 0.438 0. 0.438 0.425 0. 0.425 0.012 0. 0.012
840 0.544 0. 0.544 0.531 0. 0.531 0.012 0. 0.012
850 0.504 0. 0.504 0.491 0. 0.491 0.012 0. 0.012
860 0.529 0. 0.529 0.516 0. 0.516 0.012 0. 0.012
870 0.576 0. 0.576 0.562 0. 0.562 0.013 0. 0.013
880 0.562 0.007 0.554 0.548 0.007 0.54 0.013 0. 0.013
890 0.776 0.004 0.772 0.762 0.003 0.758 0.013 0. 0.013
900 0.599 0. 0.599 0.586 0. 0.586 0.013 0. 0.013
910 0.551 0.003 0.547 0.537 0.003 0.533 0.013 0. 0.013
920 0.629 0.008 0.621 0.615 0.007 0.607 0.013 0. 0.013
930 0.671 0. 0.671 0.657 0. 0.657 0.014 0. 0.014
940 0.589 0. 0.589 0.574 0. 0.574 0.014 0. 0.013
950 0.647 0. 0.647 0.632 0. 0.632 0.014 0. 0.014
960 0.739 0. 0.739 0.725 0. 0.725 0.014 0. 0.014
970 0.6 0. 0.6 0.585 0. 0.585 0.015 0. 0.015
980 0.679 0. 0.679 0.664 0. 0.664 0.014 0. 0.014
990 0.965 0. 0.965 0.95 0. 0.95 0.014 0. 0.014
1000 0.778 0. 0.778 0.763 0. 0.763 0.015 0. 0.015
1100 0.875 0. 0.875 0.858 0. 0.858 0.016 0. 0.016
1200 1.189 0.003 1.185 1.171 0.003 1.167 0.018 0. 0.018
1300 1.404 0. 1.404 1.383 0. 1.383 0.02 0. 0.02
1400 1.807 0.027 1.779 1.785 0.027 1.757 0.021 0. 0.021
1500 1.975 0. 1.975 1.952 0. 1.952 0.022 0. 0.022
1600 2.282 0. 2.282 2.257 0. 2.257 0.024 0. 0.024
1700 2.719 0.003 2.715 2.693 0.003 2.689 0.026 0. 0.026
1800 3.202 0.011 3.19 3.175 0.011 3.163 0.027 0. 0.027
1900 3.169 0.012 3.157 3.14 0.012 3.128 0.029 0. 0.029
2000 4.107 0.015 4.091 4.077 0.011 4.065 0.03 0.004 0.025
2100 4.582 0.003 4.578 4.535 0.003 4.531 0.046 0. 0.046
2200 5.173 0.028 5.145 5.063 0.027 5.035 0.109 0. 0.109
2300 5.408 0.063 5.344 5.32 0.063 5.256 0.087 0. 0.087
2400 6.077 0.027 6.048 6.04 0.027 6.011 0.036 0. 0.036
2500 6.52 0. 6.52 6.388 0. 6.388 0.131 0. 0.131
2600 6.654 0.027 6.615 6.514 0.027 6.475 0.139 0. 0.139
2700 7.556 0.079 7.476 7.515 0.079 7.435 0.04 0. 0.04
2800 7.436 0.031 7.404 7.393 0.031 7.361 0.042 0. 0.042
2900 7.582 0.023 7.558 7.538 0.023 7.514 0.043 0. 0.043
3000 7.419 0. 7.419 7.367 0. 7.367 0.051 0. 0.051
