param-n build-and-open-real build-and-open-sys build-and-open-user open-constr-real open-constr-sys open-constr-user uconstr-real uconstr-sys uconstr-user
400 0.174 0. 0.174 0.073 0. 0.073 0.1 0. 0.1
401 0.175 0. 0.175 0.075 0. 0.075 0.099 0. 0.099
402 0.192 0.003 0.188 0.091 0.003 0.087 0.101 0. 0.101
403 0.219 0. 0.219 0.1 0. 0.1 0.119 0. 0.119
404 0.191 0. 0.191 0.077 0. 0.077 0.113 0. 0.113
405 0.182 0. 0.182 0.075 0. 0.075 0.106 0. 0.106
406 0.184 0. 0.184 0.08 0. 0.08 0.103 0. 0.103
407 0.237 0. 0.237 0.11 0. 0.11 0.126 0. 0.126
408 0.201 0. 0.201 0.088 0. 0.088 0.112 0. 0.112
409 0.183 0. 0.183 0.077 0. 0.077 0.105 0. 0.105
410 0.185 0. 0.185 0.08 0. 0.08 0.105 0. 0.105
411 0.23 0. 0.23 0.123 0. 0.123 0.107 0. 0.107
412 0.215 0. 0.215 0.093 0. 0.093 0.122 0. 0.122
413 0.185 0. 0.185 0.078 0. 0.078 0.107 0. 0.107
414 0.187 0. 0.187 0.079 0. 0.079 0.107 0. 0.107
415 0.207 0. 0.207 0.099 0. 0.099 0.107 0. 0.107
416 0.231 0. 0.231 0.105 0. 0.105 0.125 0. 0.125
417 0.198 0. 0.198 0.08 0. 0.08 0.118 0. 0.118
418 0.19 0. 0.19 0.08 0. 0.08 0.109 0. 0.109
419 0.215 0. 0.215 0.105 0. 0.105 0.11 0. 0.11
420 0.239 0. 0.239 0.107 0. 0.107 0.132 0. 0.132
421 0.203 0. 0.203 0.082 0. 0.082 0.121 0. 0.121
422 0.194 0. 0.194 0.083 0. 0.083 0.11 0. 0.11
423 0.217 0. 0.217 0.104 0. 0.104 0.113 0. 0.113
424 0.24 0. 0.24 0.108 0. 0.108 0.131 0. 0.131
425 0.209 0. 0.209 0.085 0. 0.085 0.123 0. 0.123
426 0.197 0. 0.197 0.083 0. 0.083 0.114 0. 0.114
427 0.227 0. 0.227 0.113 0. 0.113 0.114 0. 0.113
428 0.243 0. 0.243 0.11 0. 0.11 0.133 0. 0.133
429 0.206 0. 0.206 0.085 0. 0.085 0.12 0. 0.12
430 0.201 0. 0.201 0.087 0. 0.087 0.113 0. 0.113
431 0.229 0. 0.229 0.111 0. 0.111 0.117 0. 0.117
432 0.248 0. 0.248 0.112 0. 0.112 0.136 0. 0.136
433 0.208 0. 0.208 0.086 0. 0.086 0.121 0. 0.121
434 0.204 0. 0.204 0.086 0. 0.086 0.117 0. 0.117
435 0.23 0. 0.23 0.111 0. 0.111 0.118 0. 0.118
436 0.25 0. 0.25 0.113 0. 0.113 0.137 0. 0.137
437 0.208 0. 0.208 0.088 0. 0.088 0.119 0. 0.119
438 0.209 0. 0.209 0.089 0. 0.089 0.119 0. 0.119
439 0.239 0. 0.239 0.113 0. 0.113 0.125 0. 0.125
440 0.255 0. 0.255 0.115 0. 0.115 0.139 0. 0.139
441 0.211 0. 0.211 0.091 0. 0.091 0.119 0. 0.119
442 0.211 0. 0.211 0.089 0. 0.089 0.121 0. 0.121
443 0.262 0. 0.262 0.136 0. 0.136 0.125 0. 0.125
444 0.237 0. 0.237 0.098 0. 0.098 0.138 0. 0.138
445 0.215 0. 0.215 0.091 0. 0.091 0.124 0. 0.124
446 0.234 0. 0.234 0.109 0. 0.109 0.124 0. 0.124
447 0.269 0. 0.269 0.121 0. 0.121 0.148 0. 0.148
448 0.227 0. 0.227 0.091 0. 0.091 0.135 0. 0.135
449 0.218 0. 0.218 0.093 0. 0.093 0.124 0. 0.124
450 0.246 0. 0.246 0.118 0. 0.118 0.128 0. 0.128
451 0.265 0. 0.265 0.118 0. 0.118 0.147 0. 0.147
452 0.221 0. 0.221 0.092 0. 0.092 0.129 0. 0.129
453 0.222 0. 0.222 0.095 0. 0.095 0.126 0. 0.126
454 0.285 0. 0.285 0.134 0. 0.134 0.15 0. 0.15
455 0.231 0. 0.231 0.094 0. 0.094 0.137 0. 0.137
456 0.224 0. 0.224 0.094 0. 0.094 0.13 0. 0.13
457 0.261 0. 0.261 0.123 0. 0.123 0.138 0. 0.138
458 0.268 0. 0.268 0.115 0. 0.115 0.153 0. 0.153
459 0.227 0. 0.227 0.097 0. 0.097 0.129 0. 0.129
460 0.23 0. 0.23 0.099 0. 0.099 0.131 0. 0.131
461 0.294 0. 0.294 0.134 0. 0.134 0.159 0. 0.159
462 0.242 0. 0.242 0.094 0. 0.094 0.148 0. 0.148
463 0.233 0. 0.233 0.098 0. 0.098 0.135 0. 0.135
464 0.263 0. 0.263 0.129 0. 0.129 0.133 0. 0.133
465 0.282 0.003 0.278 0.126 0.003 0.122 0.155 0. 0.155
466 0.25 0.011 0.238 0.106 0.007 0.098 0.143 0.003 0.139
467 0.247 0. 0.247 0.108 0. 0.108 0.139 0. 0.139
468 0.294 0. 0.294 0.131 0. 0.131 0.162 0. 0.162
469 0.251 0. 0.251 0.099 0. 0.099 0.152 0. 0.152
470 0.234 0. 0.234 0.098 0. 0.098 0.136 0. 0.136
471 0.27 0. 0.27 0.132 0. 0.132 0.138 0. 0.138
472 0.281 0. 0.281 0.121 0. 0.121 0.159 0. 0.159
473 0.24 0. 0.24 0.1 0. 0.1 0.139 0. 0.139
474 0.244 0. 0.244 0.103 0. 0.103 0.141 0. 0.141
475 0.307 0. 0.307 0.142 0. 0.142 0.165 0. 0.165
476 0.25 0. 0.25 0.103 0. 0.102 0.147 0. 0.147
477 0.244 0. 0.244 0.103 0. 0.103 0.14 0. 0.14
478 0.271 0. 0.271 0.13 0. 0.13 0.14 0. 0.14
479 0.289 0. 0.289 0.124 0. 0.124 0.165 0. 0.164
480 0.243 0. 0.243 0.1 0. 0.1 0.142 0. 0.142
481 0.266 0. 0.266 0.124 0. 0.124 0.141 0. 0.141
482 0.306 0. 0.306 0.135 0. 0.135 0.17 0. 0.17
483 0.25 0. 0.25 0.101 0. 0.101 0.148 0. 0.148
484 0.251 0. 0.251 0.106 0. 0.106 0.144 0. 0.144
485 0.313 0. 0.313 0.143 0. 0.143 0.17 0. 0.17
486 0.259 0. 0.259 0.106 0. 0.106 0.152 0. 0.152
487 0.251 0. 0.251 0.107 0. 0.107 0.143 0. 0.143
488 0.315 0. 0.315 0.155 0. 0.155 0.16 0. 0.16
489 0.258 0. 0.258 0.099 0. 0.099 0.159 0. 0.159
490 0.254 0. 0.254 0.108 0. 0.108 0.146 0. 0.146
491 0.313 0. 0.313 0.162 0. 0.162 0.15 0. 0.15
492 0.27 0. 0.27 0.106 0. 0.106 0.163 0. 0.163
493 0.253 0. 0.253 0.105 0. 0.105 0.148 0. 0.148
494 0.295 0. 0.295 0.145 0. 0.145 0.15 0. 0.15
495 0.306 0. 0.306 0.125 0. 0.125 0.18 0. 0.18
496 0.263 0. 0.263 0.111 0. 0.111 0.151 0. 0.151
497 0.301 0. 0.301 0.149 0. 0.149 0.151 0. 0.151
498 0.304 0. 0.304 0.127 0. 0.127 0.176 0. 0.176
499 0.261 0. 0.261 0.109 0. 0.109 0.151 0. 0.151
500 0.423 0.02 0.403 0.166 0.003 0.162 0.257 0.016 0.241
510 0.299 0.004 0.295 0.135 0.003 0.131 0.163 0. 0.163
520 0.376 0.004 0.372 0.171 0.003 0.167 0.204 0. 0.204
530 0.312 0.015 0.296 0.134 0.011 0.122 0.177 0.003 0.173
540 0.379 0.004 0.375 0.19 0.003 0.187 0.188 0. 0.188
550 0.337 0.012 0.325 0.14 0.008 0.132 0.196 0.004 0.192
560 0.374 0. 0.373 0.183 0. 0.183 0.189 0. 0.189
570 0.362 0. 0.362 0.142 0. 0.142 0.219 0. 0.219
580 0.395 0. 0.395 0.188 0. 0.188 0.206 0. 0.206
590 0.405 0. 0.405 0.163 0. 0.163 0.241 0. 0.241
600 0.41 0. 0.41 0.195 0. 0.195 0.214 0. 0.214
610 0.433 0. 0.433 0.176 0. 0.176 0.256 0. 0.256
620 0.447 0. 0.447 0.22 0. 0.22 0.226 0. 0.226
630 0.453 0. 0.453 0.183 0. 0.183 0.269 0. 0.269
640 0.479 0. 0.479 0.238 0. 0.238 0.241 0. 0.241
650 0.46 0. 0.46 0.186 0. 0.186 0.273 0. 0.273
660 0.523 0. 0.523 0.252 0. 0.252 0.27 0. 0.27
670 0.494 0. 0.494 0.228 0. 0.228 0.265 0. 0.265
680 0.542 0. 0.542 0.225 0. 0.225 0.317 0. 0.317
690 0.57 0. 0.57 0.292 0. 0.292 0.278 0. 0.278
700 0.525 0.008 0.517 0.217 0. 0.217 0.308 0.008 0.3
710 0.583 0. 0.583 0.233 0. 0.233 0.35 0. 0.35
720 0.609 0. 0.609 0.308 0. 0.308 0.3 0. 0.3
730 0.578 0. 0.578 0.27 0. 0.27 0.307 0. 0.307
740 0.61 0. 0.61 0.242 0. 0.242 0.367 0. 0.367
750 0.658 0. 0.658 0.327 0. 0.327 0.331 0. 0.331
760 0.649 0. 0.649 0.315 0. 0.315 0.333 0. 0.333
770 0.625 0. 0.625 0.258 0. 0.258 0.367 0. 0.367
780 0.728 0. 0.728 0.31 0. 0.31 0.418 0. 0.418
790 0.715 0. 0.715 0.358 0. 0.358 0.356 0. 0.356
800 0.91 0.011 0.899 0.527 0. 0.527 0.383 0.011 0.371
810 0.702 0. 0.702 0.282 0. 0.282 0.42 0. 0.42
820 0.779 0. 0.779 0.321 0. 0.321 0.458 0. 0.458
830 0.768 0. 0.768 0.359 0. 0.359 0.409 0. 0.409
840 0.98 0. 0.98 0.576 0. 0.576 0.404 0. 0.404
850 0.799 0. 0.799 0.394 0. 0.394 0.404 0. 0.404
860 0.826 0. 0.826 0.394 0. 0.394 0.431 0. 0.431
870 0.838 0. 0.838 0.371 0. 0.371 0.466 0. 0.466
880 0.878 0. 0.878 0.356 0. 0.356 0.521 0. 0.521
890 0.876 0. 0.876 0.36 0. 0.36 0.516 0. 0.516
900 1.035 0. 1.035 0.358 0. 0.358 0.677 0. 0.677
910 0.955 0. 0.955 0.396 0. 0.396 0.558 0. 0.558
920 0.964 0.019 0.944 0.427 0.019 0.407 0.537 0. 0.537
930 1.115 0. 1.115 0.397 0. 0.397 0.718 0. 0.718
940 1.002 0. 1.002 0.404 0. 0.404 0.597 0. 0.597
950 0.984 0. 0.984 0.393 0. 0.393 0.59 0. 0.59
960 1.201 0. 1.201 0.436 0. 0.436 0.765 0. 0.765
970 1.074 0. 1.074 0.469 0. 0.469 0.605 0. 0.605
980 1.095 0. 1.095 0.459 0. 0.459 0.636 0. 0.636
990 1.11 0. 1.11 0.441 0. 0.441 0.668 0. 0.668
1000 1.103 0. 1.103 0.452 0. 0.452 0.65 0. 0.65
1100 1.567 0. 1.567 0.649 0. 0.649 0.917 0. 0.917
1200 1.587 0. 1.587 0.764 0. 0.764 0.823 0. 0.823
1300 2.164 0.011 2.152 1.058 0.011 1.046 1.106 0. 1.106
1400 2.502 0.015 2.486 1.138 0. 1.138 1.363 0.015 1.347
1500 2.869 0.015 2.853 1.401 0.015 1.385 1.467 0. 1.467
1600 3.24 0.024 3.216 1.423 0. 1.423 1.816 0.023 1.792
1700 3.835 0. 3.835 2.048 0. 2.048 1.786 0. 1.786
1800 4.798 0.031 4.766 2.721 0.031 2.689 2.077 0. 2.077
1900 5.033 0.027 5.005 2.413 0.027 2.385 2.62 0. 2.62
2000 5.794 0.111 5.682 2.606 0.071 2.534 3.188 0.039 3.148
2100 5.641 0.035 5.605 3.013 0. 3.013 2.628 0.035 2.591
